transform,stage,relative_l2,cosine,subject
axis0_+1mm,encoder_level1,0.21440277993679047,0.9767493605613708,009
axis0_+1mm,encoder_level2,0.19298449158668518,0.981203019618988,009
axis0_+1mm,encoder_level3,0.213033989071846,0.9770467877388,009
axis0_+1mm,encoder_level4,0.17051821947097778,0.9856240749359131,009
axis0_+1mm,output_logits,0.06508325040340424,0.9978853464126587,009
axis0_+2mm,input,1.2506332041084534e-06,1.0,009
axis0_+2mm,encoder_level0,0.05663471668958664,0.9984647035598755,009
axis0_+2mm,encoder_level1,0.09537714719772339,0.9955695867538452,009
axis0_+2mm,encoder_level2,0.2282101958990097,0.9736452698707581,009
axis0_+2mm,encoder_level3,0.19974201917648315,0.9798552393913269,009
axis0_+2mm,encoder_level4,0.1876969188451767,0.9824860692024231,009
axis0_+2mm,output_logits,0.07002899050712585,0.9975453615188599,009
axis0_+4mm,input,0.1193733662366867,0.9928493499755859,009
axis0_+4mm,encoder_level0,0.20393772423267365,0.979191780090332,009
axis0_+4mm,encoder_level1,0.2628464698791504,0.9652053713798523,009
axis0_+4mm,encoder_level2,0.2856278717517853,0.9584956765174866,009
axis0_+4mm,encoder_level3,0.2539721429347992,0.9673086404800415,009
axis0_+4mm,encoder_level4,0.1726454794406891,0.9850634932518005,009
axis0_+4mm,output_logits,0.20815356075763702,0.9780961275100708,009
axis0_+6mm,input,0.17941711843013763,0.9837731122970581,009
axis0_+6mm,encoder_level0,0.2947253882884979,0.95609450340271,009
axis0_+6mm,encoder_level1,0.3714447617530823,0.929423451423645,009
axis0_+6mm,encoder_level2,0.40023335814476013,0.916417121887207,009
axis0_+6mm,encoder_level3,0.36032530665397644,0.9328956604003906,009
axis0_+6mm,encoder_level4,0.16647383570671082,0.986050009727478,009
axis0_+6mm,output_logits,0.2936224043369293,0.9559222459793091,009
axis1_+1mm,input,1.5243858797475696e-06,1.0,009
